order_status,country,customer_type,year_month,net_revenue
Returned,Spain,Repeat,2023-12-01,0.0
Returned,United States,One-Time,2021-10-01,0.0
Returned,China,Repeat,2023-09-01,0.0
Returned,South Korea,Repeat,2023-07-01,0.0
Returned,China,One-Time,2020-12-01,0.0
Returned,United Kingdom,One-Time,2023-08-01,0.0
Returned,Japan,One-Time,2023-10-01,0.0
Returned,Spain,One-Time,2023-01-01,0.0
Returned,Brasil,Repeat,2023-09-01,0.0
Returned,United States,Repeat,2022-07-01,0.0
Returned,South Korea,One-Time,2022-12-01,0.0
Returned,China,Repeat,2022-01-01,0.0
Returned,United States,Repeat,2023-12-01,0.0
Returned,Germany,Repeat,2022-10-01,0.0
Returned,Brasil,One-Time,2022-02-01,0.0
Returned,China,Repeat,2022-06-01,0.0
Returned,Brasil,Repeat,2021-10-01,0.0
Returned,China,Repeat,2022-09-01,0.0
Returned,Brasil,Repeat,2022-11-01,0.0
Returned,China,Repeat,2021-02-01,0.0
Returned,France,Repeat,2023-12-01,0.0
Returned,China,Repeat,2023-02-01,0.0
Returned,Spain,One-Time,2023-08-01,0.0
Returned,Brasil,Repeat,2023-12-01,0.0
Returned,China,Repeat,2021-08-01,0.0
Returned,United States,One-Time,2021-06-01,0.0
Returned,United States,Repeat,,0.0
Returned,China,Repeat,2023-08-01,0.0
Returned,China,One-Time,2023-07-01,0.0
Returned,United States,Repeat,2021-09-01,0.0
Returned,Brasil,Repeat,2023-09-01,0.0
Returned,China,Repeat,2022-09-01,0.0
Returned,China,One-Time,2022-06-01,0.0
Returned,China,Repeat,2022-08-01,0.0
Returned,United States,Repeat,2022-12-01,0.0
Returned,Belgium,One-Time,2023-06-01,0.0
Returned,Brasil,One-Time,2023-11-01,0.0
Returned,United Kingdom,Repeat,2024-01-01,0.0
Returned,United Kingdom,Repeat,2023-11-01,0.0
Returned,Brasil,One-Time,2023-04-01,0.0
Returned,United States,One-Time,2021-07-01,0.0
Returned,China,Repeat,2022-12-01,0.0
Returned,China,Repeat,2019-03-01,0.0
Returned,China,Repeat,2023-12-01,0.0
Returned,Brasil,Repeat,2021-06-01,0.0
Returned,United States,One-Time,2023-11-01,0.0
Returned,Brasil,One-Time,2023-12-01,0.0
Returned,Brasil,One-Time,2023-10-01,0.0
Returned,Brasil,Repeat,2019-09-01,0.0
Returned,Brasil,Repeat,2023-12-01,0.0
Returned,United States,Repeat,2023-02-01,0.0
Shipped,China,Repeat,2024-01-01,14.0
Shipped,United States,One-Time,2022-11-01,14.0
Shipped,China,One-Time,2021-08-01,14.0
Shipped,China,Repeat,2022-07-01,14.0
Shipped,Brasil,Repeat,2020-05-01,14.0
Shipped,Germany,One-Time,2023-11-01,14.0
Shipped,South Korea,One-Time,2023-06-01,14.0
Shipped,France,One-Time,2022-05-01,14.0
Shipped,France,Repeat,2022-12-01,14.0
Shipped,China,One-Time,2023-12-01,14.0
Shipped,United States,Repeat,2023-09-01,14.0
Shipped,Japan,Repeat,2021-10-01,14.0
Shipped,United Kingdom,Repeat,2022-02-01,14.0
Shipped,China,One-Time,2020-10-01,14.0
Shipped,China,Repeat,2021-09-01,14.0
Shipped,Brasil,Repeat,2022-08-01,14.0
Shipped,China,Repeat,2023-07-01,14.0
Shipped,France,Repeat,2022-06-01,14.0
Shipped,United States,Repeat,2020-10-01,14.0
Shipped,South Korea,One-Time,2021-01-01,14.0
Shipped,Brasil,One-Time,2021-07-01,14.0
Shipped,Brasil,Repeat,2022-05-01,14.0
Shipped,United States,One-Time,2023-11-01,14.0
Shipped,China,Repeat,2023-09-01,14.0
Shipped,Poland,One-Time,2023-10-01,14.0
Shipped,United States,Repeat,2023-07-01,14.0
Shipped,Spain,Repeat,2023-03-01,14.0
Shipped,China,Repeat,2022-08-01,14.0
Shipped,Brasil,One-Time,,14.0
Shipped,Brasil,Repeat,2021-06-01,14.0
Shipped,China,One-Time,2023-12-01,14.0
Shipped,Brasil,Repeat,2023-08-01,14.0
Shipped,China,Repeat,2023-11-01,14.0
Shipped,United States,Repeat,2023-09-01,14.0
Shipped,China,One-Time,2023-08-01,14.0
Shipped,Germany,Repeat,2023-09-01,14.0
Shipped,China,Repeat,2022-03-01,14.0
Shipped,France,Repeat,2023-12-01,14.0
Shipped,China,One-Time,2020-07-01,14.0
Shipped,Brasil,Repeat,2021-12-01,14.0
Shipped,China,Repeat,,14.0
Shipped,Brasil,One-Time,2023-10-01,14.0
Shipped,China,Repeat,2023-04-01,14.0
Shipped,Belgium,Repeat,2023-03-01,14.0
Shipped,United States,Repeat,2023-12-01,14.0
Shipped,United Kingdom,One-Time,2023-10-01,14.0
Shipped,Germany,One-Time,2022-05-01,14.0
Shipped,Spain,Repeat,2022-04-01,14.0
Shipped,China,One-Time,,14.0
Shipped,China,Repeat,2023-05-01,14.0
Shipped,Brasil,Repeat,2023-12-01,14.0
Shipped,China,Repeat,2024-01-01,14.0
Shipped,United Kingdom,Repeat,2022-01-01,14.0
Shipped,Germany,One-Time,2021-05-01,14.0
Shipped,South Korea,Repeat,2023-11-01,14.0
Shipped,China,Repeat,2022-10-01,14.0
Shipped,Spain,One-Time,2022-01-01,14.0
Shipped,Spain,One-Time,2021-11-01,14.0
Shipped,South Korea,Repeat,2022-01-01,14.0
Shipped,United Kingdom,One-Time,2020-10-01,14.0
Shipped,China,Repeat,,14.0
Shipped,China,Repeat,2022-08-01,14.0
Shipped,United States,Repeat,2023-03-01,14.0
Shipped,Spain,Repeat,2023-02-01,14.0
Shipped,United States,Repeat,2022-09-01,14.0
Shipped,Brasil,Repeat,2023-10-01,14.0
Shipped,Germany,Repeat,2022-12-01,14.0
Shipped,Brasil,Repeat,2023-12-01,14.0
Shipped,France,One-Time,2023-03-01,14.0
Shipped,China,Repeat,2022-04-01,14.0
Shipped,China,One-Time,2023-07-01,14.0
Shipped,United States,Repeat,2023-01-01,14.0
Shipped,Japan,One-Time,2023-10-01,14.0
Shipped,China,Repeat,2022-12-01,14.0
Shipped,China,One-Time,2022-06-01,14.0
Shipped,United States,One-Time,2022-01-01,14.0
Shipped,Japan,Repeat,2020-11-01,14.0
Shipped,United States,One-Time,2023-02-01,14.0
Shipped,China,Repeat,2023-04-01,14.0
Shipped,China,Repeat,2023-05-01,14.0
Shipped,Brasil,One-Time,2023-10-01,14.0
Shipped,Brasil,Repeat,2022-06-01,14.0
Shipped,Brasil,One-Time,2021-07-01,14.0
Shipped,United States,Repeat,2022-09-01,14.0
Shipped,United States,Repeat,,14.0
Shipped,South Korea,Repeat,2023-04-01,14.0
Shipped,United States,One-Time,2023-09-01,14.0
Shipped,France,Repeat,2022-09-01,14.0
Shipped,United States,Repeat,2023-10-01,14.0
Shipped,Japan,Repeat,2021-09-01,14.0
Shipped,Brasil,Repeat,2021-06-01,14.0
Shipped,United Kingdom,One-Time,2023-04-01,14.0
Shipped,Brasil,Repeat,2023-09-01,14.0
Shipped,China,Repeat,2023-11-01,14.0
Shipped,China,Repeat,2023-11-01,14.0
Shipped,Australia,One-Time,2020-11-01,14.0
Shipped,United Kingdom,Repeat,2023-06-01,14.0
Shipped,China,Repeat,2021-04-01,14.0
Shipped,United States,Repeat,2023-12-01,14.0
Shipped,United States,Repeat,2020-05-01,14.0
Shipped,China,One-Time,2022-02-01,14.0
Shipped,United States,Repeat,2022-02-01,14.0
Shipped,China,Repeat,2023-11-01,14.0
Shipped,China,Repeat,2022-12-01,14.0
Shipped,United States,One-Time,2021-08-01,14.0
Shipped,Brasil,Repeat,2023-06-01,14.0
Shipped,China,One-Time,2022-04-01,14.0
Shipped,Brasil,One-Time,2023-10-01,14.0
Shipped,China,Repeat,2023-02-01,14.0
Shipped,China,Repeat,2022-08-01,14.0
Shipped,Japan,One-Time,2020-09-01,14.0
Shipped,United States,Repeat,2021-04-01,14.0
Shipped,China,One-Time,2022-10-01,14.0
Shipped,Spain,Repeat,2021-11-01,14.0
Shipped,China,One-Time,2023-05-01,14.0
Shipped,China,One-Time,2023-05-01,14.0
Shipped,United States,Repeat,2021-10-01,14.0
Shipped,China,One-Time,2023-09-01,14.0
Shipped,United States,Repeat,2023-10-01,14.0
Shipped,United States,Repeat,2022-09-01,14.0
Shipped,China,One-Time,2023-05-01,14.0
Shipped,Germany,One-Time,2023-07-01,14.0
Shipped,Australia,Repeat,2024-01-01,14.0
Shipped,China,One-Time,2021-09-01,14.0
Shipped,France,Repeat,2024-01-01,14.0
Shipped,United States,Repeat,2022-09-01,14.0
Shipped,Spain,One-Time,2021-01-01,14.0
Shipped,Germany,Repeat,2024-01-01,14.0
Shipped,United Kingdom,One-Time,2022-11-01,14.0
Shipped,Brasil,Repeat,2023-10-01,14.0
Shipped,United States,One-Time,2022-11-01,14.0
Shipped,United States,One-Time,2021-11-01,14.0
Shipped,China,Repeat,2022-05-01,14.0
Shipped,China,Repeat,2023-09-01,14.0
Shipped,United States,One-Time,2023-01-01,14.0
Shipped,China,Repeat,2023-01-01,14.0
Shipped,China,Repeat,2020-12-01,14.0
Shipped,Brasil,Repeat,2023-05-01,14.0
Shipped,China,Repeat,2023-06-01,14.0
Shipped,China,Repeat,2020-03-01,14.0
Shipped,Brasil,Repeat,2020-09-01,14.0
Shipped,China,Repeat,2022-01-01,14.0
Shipped,United States,Repeat,2020-11-01,14.0
Shipped,China,One-Time,2023-09-01,14.0
Shipped,China,One-Time,2021-09-01,14.0
Shipped,Brasil,Repeat,2022-05-01,14.0
Shipped,Spain,Repeat,2022-07-01,14.0
Shipped,China,One-Time,2021-11-01,14.0
Shipped,China,Repeat,2023-08-01,14.0
Shipped,China,Repeat,2022-06-01,14.0
Shipped,China,Repeat,2022-06-01,14.0
Shipped,United States,Repeat,2023-09-01,14.0
Shipped,Brasil,Repeat,2023-08-01,14.0
Shipped,China,One-Time,2022-09-01,14.0
Shipped,South Korea,Repeat,2021-12-01,14.0
Shipped,China,One-Time,2024-01-01,14.0
Shipped,China,One-Time,2020-11-01,14.0
Shipped,China,One-Time,2024-01-01,14.0
Shipped,France,One-Time,2022-02-01,14.0
Cancelled,Brasil,Repeat,2023-08-01,0.0
Cancelled,China,One-Time,2023-05-01,0.0
Complete,United States,Repeat,2020-03-01,14.01
Complete,United Kingdom,Repeat,2024-01-01,14.01
Processing,Germany,Repeat,2023-11-01,14.01
Processing,Germany,Repeat,2022-12-01,14.01
Shipped,United States,One-Time,2023-08-01,14.01
Shipped,Germany,One-Time,2020-09-01,14.01
Shipped,China,Repeat,2023-02-01,14.01
Cancelled,Japan,Repeat,2023-12-01,0.0
Cancelled,Brasil,Repeat,2023-08-01,0.0
Complete,Brasil,Repeat,2024-01-01,14.02
Processing,United Kingdom,One-Time,2021-08-01,14.02
Complete,United States,Repeat,2023-08-01,14.03
Complete,Brasil,Repeat,2023-12-01,14.03
Complete,United States,One-Time,2021-12-01,14.03
Returned,South Korea,Repeat,2021-06-01,0.0
Returned,France,Repeat,2021-01-01,0.0
Returned,China,Repeat,2023-09-01,0.0
Shipped,Spain,Repeat,2022-06-01,14.03
Cancelled,France,Repeat,2023-08-01,0.0
Complete,China,Repeat,2023-12-01,14.05
Complete,Brasil,Repeat,2023-02-01,14.05
Complete,Japan,One-Time,2022-01-01,14.05
Complete,Brasil,Repeat,2022-10-01,14.05
Processing,Australia,Repeat,2023-06-01,14.05
Processing,Brasil,Repeat,2023-11-01,14.05
Processing,United States,Repeat,2021-06-01,14.05
Returned,Germany,Repeat,2022-01-01,0.0
Returned,Brasil,Repeat,2023-06-01,0.0
Returned,China,Repeat,,0.0
Returned,United States,One-Time,2022-04-01,0.0
Shipped,Spain,Repeat,2022-09-01,14.05
Shipped,United States,One-Time,2023-07-01,14.05
Shipped,China,One-Time,2023-12-01,14.05
Cancelled,United States,One-Time,2023-11-01,0.0
Cancelled,China,One-Time,2022-10-01,0.0
Complete,United States,Repeat,2021-02-01,14.07
Complete,Brasil,Repeat,2022-12-01,14.07
Complete,China,Repeat,2023-03-01,14.07
Complete,Belgium,One-Time,2020-05-01,14.07
Complete,China,Repeat,,14.07
Complete,United States,Repeat,2023-07-01,14.07
Complete,China,One-Time,2023-05-01,14.07
Complete,France,Repeat,2022-10-01,14.07
Processing,Germany,One-Time,2024-01-01,14.07
Processing,Brasil,Repeat,2022-08-01,14.07
Processing,Brasil,Repeat,2022-06-01,14.07
Processing,China,Repeat,2024-01-01,14.07
Processing,China,Repeat,2021-09-01,14.07
Returned,Spain,One-Time,2023-09-01,0.0
Returned,United States,Repeat,2023-11-01,0.0
Shipped,China,One-Time,2020-11-01,14.07
Shipped,Japan,Repeat,2022-02-01,14.07
Shipped,Brasil,One-Time,2023-03-01,14.07
Shipped,China,Repeat,2022-02-01,14.07
Shipped,South Korea,One-Time,2020-12-01,14.07
Processing,United States,Repeat,,14.08
Shipped,Brasil,Repeat,2023-03-01,14.08
Shipped,China,Repeat,2023-11-01,14.08
Cancelled,China,One-Time,2024-01-01,0.0
Cancelled,Brasil,Repeat,2024-01-01,0.0
Complete,Germany,One-Time,2022-08-01,14.09
Complete,China,One-Time,2023-07-01,14.09
Complete,China,Repeat,2020-08-01,14.09
Complete,Germany,Repeat,2024-01-01,14.09
Processing,China,Repeat,2023-10-01,14.09
Processing,United States,Repeat,2022-11-01,14.09
Returned,China,Repeat,2023-02-01,0.0
Shipped,Spain,Repeat,2022-04-01,14.09
Shipped,Brasil,One-Time,2022-12-01,14.09
Shipped,United States,One-Time,,14.09
Shipped,United Kingdom,Repeat,2023-11-01,14.09
Shipped,China,Repeat,2020-09-01,14.09
Cancelled,Germany,Repeat,2023-06-01,0.0
Cancelled,United States,Repeat,2023-06-01,0.0
Cancelled,China,One-Time,2020-08-01,0.0
Cancelled,China,Repeat,2023-08-01,0.0
Cancelled,China,Repeat,2022-11-01,0.0
Complete,China,One-Time,2022-01-01,14.12
Complete,Brasil,Repeat,2021-04-01,14.12
Complete,Spain,Repeat,2023-02-01,14.12
Complete,Brasil,One-Time,2023-07-01,14.12
Complete,China,Repeat,2020-07-01,14.12
Processing,United States,Repeat,2023-12-01,14.12
Processing,United States,Repeat,2022-06-01,14.12
Processing,China,Repeat,2021-11-01,14.12
Returned,China,Repeat,2023-12-01,0.0
Returned,United States,Repeat,2019-07-01,0.0
Shipped,China,One-Time,2023-09-01,14.12
Shipped,China,Repeat,2020-07-01,14.12
Shipped,China,Repeat,2024-01-01,14.12
Shipped,United States,One-Time,2020-03-01,14.12
Shipped,France,Repeat,2022-10-01,14.12
Cancelled,United States,One-Time,,0.0
Complete,Brasil,Repeat,2022-04-01,14.13
Processing,China,Repeat,2022-09-01,14.13
Shipped,United States,One-Time,2023-09-01,14.13
Shipped,Brasil,One-Time,2022-12-01,14.13
Cancelled,China,One-Time,2023-01-01,0.0
Complete,China,One-Time,2023-04-01,14.14
Processing,China,One-Time,2022-03-01,14.14
Returned,Brasil,One-Time,2022-06-01,0.0
Returned,China,Repeat,2021-09-01,0.0
Returned,Australia,One-Time,2023-07-01,0.0
Shipped,United States,One-Time,2023-06-01,14.14
Shipped,Brasil,One-Time,2023-10-01,14.14
Shipped,Germany,One-Time,2020-05-01,14.14
Cancelled,Brasil,Repeat,2021-03-01,0.0
Complete,Brasil,Repeat,2023-03-01,14.15
Complete,China,Repeat,2023-10-01,14.15
Complete,United States,Repeat,2020-10-01,14.15
Complete,Brasil,Repeat,2023-09-01,14.15
Complete,United States,One-Time,2022-07-01,14.15
Complete,United States,One-Time,2023-04-01,14.15
Complete,South Korea,One-Time,2022-08-01,14.15
Shipped,China,Repeat,2022-08-01,14.15
Shipped,Brasil,One-Time,2022-11-01,14.15
Shipped,China,One-Time,2023-08-01,14.15
Shipped,United States,Repeat,2022-08-01,14.15
Cancelled,Brasil,One-Time,2023-06-01,0.0
Complete,China,One-Time,2023-07-01,14.17
Processing,China,Repeat,2022-11-01,14.17
Processing,China,One-Time,2023-01-01,14.17
Processing,United States,One-Time,2023-04-01,14.17
Processing,Japan,Repeat,2024-01-01,14.17
Returned,China,One-Time,2024-01-01,0.0
Shipped,Japan,One-Time,,14.17
Shipped,Brasil,Repeat,2023-08-01,14.17
Shipped,Japan,Repeat,2022-09-01,14.17
Shipped,China,One-Time,2023-06-01,14.17
Cancelled,South Korea,One-Time,2021-12-01,0.0
Complete,United Kingdom,Repeat,2021-04-01,14.18
Processing,United States,Repeat,2020-01-01,14.18
Returned,United States,Repeat,2022-12-01,0.0
Shipped,China,One-Time,2023-05-01,14.18
Shipped,Germany,Repeat,2023-12-01,14.18
Cancelled,France,One-Time,2020-09-01,0.0
Cancelled,Brasil,One-Time,2023-06-01,0.0
Complete,China,One-Time,2021-05-01,14.19
Complete,South Korea,Repeat,2023-03-01,14.19
Returned,United Kingdom,One-Time,2023-03-01,0.0
Shipped,China,One-Time,2023-01-01,14.19
Shipped,South Korea,One-Time,2021-12-01,14.19
Shipped,Australia,One-Time,2023-06-01,14.19
Cancelled,Brasil,One-Time,2023-01-01,0.0
Complete,China,Repeat,2023-12-01,14.2
Complete,Brasil,Repeat,2023-06-01,14.2
Complete,China,One-Time,2023-01-01,14.2
Processing,South Korea,Repeat,2022-10-01,14.2
Processing,Brasil,Repeat,2020-05-01,14.2
Processing,China,One-Time,2021-06-01,14.2
Returned,China,One-Time,2021-06-01,0.0
Returned,South Korea,One-Time,2022-08-01,0.0
Shipped,Spain,One-Time,2019-06-01,14.2
Shipped,United States,One-Time,2022-11-01,14.2
Shipped,Brasil,Repeat,2022-02-01,14.2
Shipped,United States,One-Time,2020-03-01,14.2
Shipped,Spain,Repeat,2022-12-01,14.2
Shipped,Brasil,One-Time,2023-01-01,14.2
Shipped,South Korea,Repeat,2021-11-01,14.2
Shipped,Poland,Repeat,2023-10-01,14.2
Shipped,United States,Repeat,2023-11-01,14.2
Shipped,China,Repeat,2022-09-01,14.2
Cancelled,United States,Repeat,2020-05-01,0.0
Cancelled,China,One-Time,2023-03-01,0.0
Complete,United States,One-Time,2023-09-01,14.21
Complete,China,Repeat,2023-06-01,14.21
Processing,China,Repeat,2022-01-01,14.21
Returned,United States,Repeat,2022-08-01,0.0
Returned,China,Repeat,2023-06-01,0.0
Shipped,Brasil,One-Time,2020-08-01,14.21
Shipped,United States,Repeat,2022-11-01,14.21
Shipped,United States,Repeat,2023-05-01,14.21
Shipped,United States,Repeat,2024-01-01,14.21
Shipped,China,Repeat,2020-10-01,14.21
Shipped,Brasil,Repeat,2023-11-01,14.21
Shipped,Brasil,One-Time,2022-10-01,14.21
Cancelled,South Korea,One-Time,2022-06-01,0.0
Complete,France,Repeat,2023-12-01,14.22
Processing,United Kingdom,Repeat,2022-12-01,14.22
Returned,United Kingdom,Repeat,2024-01-01,0.0
Returned,South Korea,One-Time,2021-03-01,0.0
Returned,China,One-Time,2023-09-01,0.0
Shipped,China,One-Time,2021-07-01,14.22
Shipped,China,Repeat,2023-09-01,14.22
Complete,China,Repeat,2023-07-01,14.23
Complete,Germany,Repeat,2023-07-01,14.23
Complete,United States,Repeat,2022-05-01,14.23
Complete,South Korea,Repeat,2023-03-01,14.23
Processing,United Kingdom,One-Time,2024-01-01,14.23
Processing,Germany,One-Time,2023-12-01,14.23
Returned,Brasil,Repeat,,0.0
Shipped,United States,Repeat,2022-04-01,14.23
Shipped,Brasil,Repeat,2023-03-01,14.23
Shipped,China,Repeat,2021-09-01,14.23
Cancelled,Germany,One-Time,2022-07-01,0.0
Cancelled,France,Repeat,2023-09-01,0.0
Cancelled,Brasil,Repeat,2023-11-01,0.0
Cancelled,China,Repeat,2021-06-01,0.0
Cancelled,China,Repeat,2022-07-01,0.0
Complete,United States,One-Time,2023-06-01,14.24
Complete,France,Repeat,2023-09-01,14.24
Complete,United States,Repeat,2022-01-01,14.24
Complete,China,One-Time,2022-03-01,14.24
Complete,South Korea,Repeat,2023-12-01,14.24
Complete,United States,Repeat,2023-06-01,14.24
Complete,Brasil,Repeat,2023-04-01,14.24
Processing,China,One-Time,2022-02-01,14.24
Processing,United States,One-Time,2023-06-01,14.24
Processing,China,Repeat,2022-01-01,14.24
Processing,Germany,One-Time,2023-05-01,14.24
Processing,United Kingdom,One-Time,2022-04-01,14.24
Returned,Brasil,Repeat,2023-07-01,0.0
Returned,China,Repeat,2023-10-01,0.0
Returned,United States,One-Time,2022-10-01,0.0
Returned,Spain,One-Time,2023-01-01,0.0
Shipped,United States,One-Time,2023-03-01,14.24
Shipped,Germany,Repeat,2023-01-01,14.24
Shipped,Brasil,Repeat,2023-11-01,14.24
Shipped,United States,Repeat,2024-01-01,14.24
Shipped,China,One-Time,2020-07-01,14.24
Shipped,South Korea,One-Time,2022-08-01,14.24
Shipped,Japan,Repeat,2021-11-01,14.24
Shipped,Japan,One-Time,2019-06-01,14.24
Cancelled,China,Repeat,2023-10-01,0.0
Cancelled,China,Repeat,2023-04-01,0.0
Cancelled,China,Repeat,2023-08-01,0.0
Cancelled,China,Repeat,2023-06-01,0.0
Complete,South Korea,Repeat,2024-01-01,14.25
Complete,United States,One-Time,2022-03-01,14.25
Complete,South Korea,Repeat,2023-12-01,14.25
Complete,China,One-Time,2022-10-01,14.25
Complete,United Kingdom,One-Time,2023-05-01,14.25
Complete,Brasil,One-Time,2023-11-01,14.25
Processing,China,Repeat,2020-07-01,14.25
Processing,Spain,Repeat,2023-11-01,14.25
Processing,China,Repeat,2023-12-01,14.25
Processing,Brasil,One-Time,2022-09-01,14.25
Returned,Spain,One-Time,,0.0
Returned,United States,Repeat,2020-12-01,0.0
Shipped,China,One-Time,2023-12-01,14.25
Shipped,United States,Repeat,2024-01-01,14.25
Shipped,United States,One-Time,2023-05-01,14.25
Shipped,United States,One-Time,2022-07-01,14.25
Shipped,China,Repeat,2023-11-01,14.25
Shipped,China,One-Time,2023-05-01,14.25
Shipped,Brasil,Repeat,2022-06-01,14.25
Returned,France,Repeat,2023-12-01,0.0
Returned,China,One-Time,2024-01-01,0.0
Returned,Japan,One-Time,2023-08-01,0.0
Shipped,France,One-Time,2023-11-01,14.27
Shipped,United States,One-Time,2022-03-01,14.27
Shipped,France,Repeat,2022-04-01,14.27
Cancelled,China,One-Time,2023-08-01,0.0
Complete,Australia,Repeat,2023-04-01,14.29
Returned,Brasil,One-Time,2023-11-01,0.0
Cancelled,China,Repeat,2023-06-01,0.0
Cancelled,Brasil,One-Time,2023-12-01,0.0
Complete,United States,Repeat,2023-02-01,14.33
Complete,United Kingdom,Repeat,2022-06-01,14.33
Complete,China,Repeat,2022-04-01,14.33
Complete,Brasil,Repeat,2023-11-01,14.33
Complete,Spain,One-Time,2022-04-01,14.33
Complete,China,Repeat,2023-10-01,14.33
Processing,China,Repeat,2023-01-01,14.33
Processing,China,Repeat,2023-08-01,14.33
Returned,China,Repeat,2024-01-01,0.0
Shipped,United States,Repeat,2023-11-01,14.33
Shipped,Brasil,Repeat,2023-08-01,14.33
Shipped,Brasil,One-Time,2023-10-01,14.33
Cancelled,United States,One-Time,2022-11-01,0.0
Complete,Germany,Repeat,2024-01-01,14.34
Complete,South Korea,One-Time,2022-02-01,14.34
Complete,France,One-Time,2023-01-01,14.34
Complete,China,Repeat,2023-10-01,14.34
Processing,China,One-Time,2021-06-01,14.34
Processing,China,One-Time,2022-10-01,14.34
Shipped,China,One-Time,2022-08-01,14.34
Cancelled,China,One-Time,2023-10-01,0.0
Complete,Brasil,Repeat,2023-04-01,14.36
Complete,China,Repeat,2023-10-01,14.36
Processing,China,Repeat,2022-09-01,14.36
Processing,United States,Repeat,2022-08-01,14.36
Processing,Australia,Repeat,2022-11-01,14.36
Returned,Spain,Repeat,2022-07-01,0.0
Cancelled,China,Repeat,2020-09-01,0.0
Cancelled,United States,Repeat,2023-01-01,0.0
Complete,Spain,Repeat,2022-02-01,14.38
Complete,United States,Repeat,2023-12-01,14.38
Complete,France,One-Time,2022-05-01,14.38
